cnpj_basico,cnpj_ordem,cnpj_dv,matriz_filial,nome_fantasia,situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,nome_cidade_no_exterior,pais,data_inicio_atividade,cnae_principal,cnae_secundario,logradouro_tipo,logradouro_nome,logradouro_numero,logradouro_complemento,logradouro_bairro,logradouro_cep,logradouro_uf,logradouro_cod_municipio,ddd1,telefone1,ddd2,telefone2,ddd_fax,fax,email,situacao_especial,data_situacao_especial
16571420,0001,68,1,,02,20120704,00,,,20120704,4321500,,RUA,VERA,345,,VILA GRANADA,03623000,SP,7107,11,26856606,,,,,ORGMTAKAKI@UOL.COM.BR,,
32823656,0001,09,1,MARCO ATELIE FASHION,04,20220110,63,,,20190219,1412602,9609299,RUA,FAISCADORES,32b,CASA,LAJEADO,08450250,SP,7107,11,38086922,,,,,marcoaureliosnn@gmail.com,,
57243883,0001,88,1,,08,20081231,71,,,19870326,5611203,,RUA,LUCIANO MURATORE,05,,SANTO AMARO,04430020,SP,7107,,,,,,,,,
33834245,0001,73,1,A & N CONSULTORIA E SERVICOS DE ENGENHARIA,02,20190605,00,,,20190605,8599604,"4330404,4330403,4399103,1622699",RUA,MIGUEL PETRILLI,150,BLOCO 7;APT 33,VILA JARAGUA,05162250,SP,7107,11,91494647,,,,,angelosantos.tec@gmail.com,,
23686134,0001,03,1,AMBAR COMUNICACAO E MARKETING,08,20160522,01,,,20151117,7319003,,RUA,SAO SEVERIANO,88,,VILA SANTANA,03613030,SP,7107,11,82486678,,,,,kareniman@gmail.com,,
43027444,0001,23,1,,02,20210806,00,,,20210806,5611203,,LARGO,S JOSE DO BELEM,38,,BELENZINHO,03057040,SP,7107,11,56472677,,,,,JG.MACEDO@HOTMAIL.COM,,
61914610,0001,95,1,GS&,02,20051103,00,,,19891121,8599604,"7020400,7210000,8230001,7320300,5821200,4729699,4781400,4763602,4772500,4754703,4783102,4789008,4762800,4753900,4751201,4647802,5823900,4783101,4789001,4755501,4755502,4755503,4763601,4759899",AVENIDA,PAULISTA,854,SALA  A                   ANDAR 9,BELA VISTA,01310100,SP,7107,11,38656162,,,11,38656162,SERGIO@GSMD.COM.BR,,
08852633,0001,30,1,,08,20191010,01,,,20070515,4742300,,AVENIDA,JOAQUIM NAPOLEAO MACHADO,68,,JARDIM SANTA BARBARA,04848000,SP,7107,11,55493709,,,,,contabilmiami@terra.com.br,,
47986931,0001,74,1,RHE MODAS,02,20220917,00,,,20220917,4781400,,RUA,CONEGO ANTONIO PINTO,430,,JARDIM DA PEDREIRA,04468000,SP,7107,11,86558405,,,,,RENATA.SOUZA0402@GMAIL.COM,,
16585294,0001,09,1,KELLY APARECIDA LIMA,02,20120727,00,,,20120727,4755502,"4781400,4789099",RUA,JOAO MACIEL,80,,JARDIM SAO GONCALO,08370170,SP,7107,11,98763749,,,,,,,
45606840,0001,30,1,KIBELEZA,02,20220310,00,,,20220310,9602501,9602502,RUA,VALDOMIRO RIZZO,922,,PARQUE FERNANDA,05889430,SP,7107,11,81680943,,,,,CINTIAGUIJU1511@GMAIL.COM,,
24784802,0001,06,1,TOP SHOW PET,04,20210226,63,,,20160512,4789004,,RUA,OTELO AUGUSTO RIBEIRO,980,LOJA Loja,GUAIANAZES,08412000,SP,7107,11,25521134,,,,,topshowpets@gmail.com,,
13157007,0001,63,1,,08,20180201,67,,,20110126,3329501,,AVENIDA,COMENDADOR FEIZ ZARZUR,843,SALA 01,JARDIM CIDADE PIRITUBA,02942000,SP,7107,11,94221480,,,,,zarzur.cont@uol.com.br,,
24251732,0001,12,1,JAMAYKA,04,20210226,63,,,20160225,8599699,9313100,RUA,NEVES PAULISTA,171,,TUCURUVI,02307150,SP,7107,11,88401336,,,,,jamaykacdja@hotmail.com,,
26594874,0001,08,1,MAGO EXPRESS,02,20161123,00,,,20161123,5320202,,RUA,FRANCISCO XAVIER DE ABREU,445,,JARDIM MONTE AZUL,05836180,SP,7107,11,34492388,,,,,PACHECO.CONTABIL@YAHOO.COM.BR,,
32872213,0001,08,1,TIO JAMES,02,20190225,00,,,20190225,4924800,,RUA,JOAO MARCHI,45,,VILA IOLANDA(LAJEADO),08451070,SP,7107,11,25542125,,,,,dimasamorim2017@gmail.com,,
30879586,0001,77,1,DEI NERI DOLCI,08,20201214,01,,,20180709,5620104,,RUA,FLAVIO DE MELO,156,ANDAR 2;APT 23,VILA MARIANA,04117130,SP,7107,11,81695520,,,,,ANA_DELNERO@HOTMAIL.COM,,
02830872,0004,55,2,,08,20150209,73,,,19990505,4783101,4783102,AVENIDA,NACOES UNIDAS,13947,LOJA 207 PISO 1,MORUMBI,04794000,SP,7107,011,2510177,,,011,2511435,,,
13725123,0001,31,1,PAPINA MODAS,08,20170410,01,,,20110530,4781400,,RUA,MONSENHOR ANDRADE,1024,BOX 37,BRAS,03009100,SP,7107,11,24082081,,,,,,,
07914275,0001,80,1,,04,20181016,63,,,20051031,4751201,9511800,RUA,DONA PERCY BAULEO,38,SALO 01,PARQUE EUROPA,04911070,SP,7107,11,39424812,11,39424521,,,CFEITOZA@TERRA.COM.BR,,
36079783,0001,98,1,QUINTINO SERVICOS,02,20200121,00,,,20200121,8211300,8219999,RUA,APINAJES,1622,APT   202                 EDIF  MONTMARTRE,SUMARE,01258000,SP,7107,41,96869828,,,,,MEUCNPJ@CONTABILIZEI.COM.BR,,
00525408,0001,87,1,,04,20180906,63,,,19950329,4754701,,RUA,PROFESSORA ADMEIA ATTAB,58,,SAO JOAO CLIMACO,04256180,SP,7107,,,,,,,,,
18187216,0001,73,1,MARYMAG,08,20140613,01,,,20130525,4781400,,RUA,MARIA LUCIA DUARTE,173,,VILA PIRITUBA,05172000,SP,7107,11,68864900,,,,,marilene.magda@yahoo.com.br,,
27715728,0001,56,1,HOME HOTEL'S,08,20170905,01,,,20170511,5590699,"4721102,8299707,5611201,4729699",ESTRADA,DO ALVARENGA,4427,ARMZ perto,BALNEARIO SAO FRANCISCO,04474340,SP,7107,11,43056295,,,,,rafaeljosuemunhoz@outlook.com,,
33975340,0001,97,1,,02,20190619,00,,,20190619,1091102,"4637104,4721102",AVENIDA,ANTONIO RAMOS JUNIOR,548,,JARDIM GUANHEMBU,04814040,SP,7107,11,56627314,,,,,GDFABRICADEPAOCONGELADO@GMAIL.COM,,
66722018,0001,05,1,,08,19960930,01,,,19910816,4744001,,RUA,JOSE PIZA,101,APTO 22 C,PARADA DE TAIPAS,02815010,SP,7107,,,,,,,,,
37500136,0001,70,1,***,08,20221229,01,,,20200623,8592999,,RUA,EVALDO CALABREZ,1416,,VILA PRINCESA ISABEL,08410070,SP,7107,11,53779607,,,,,SANDRALIANDO13@GMAIL.COM,,
49914542,0001,69,1,,02,20061221,00,,,19820406,7810800,7830200,RUA,COPIRA,382,,VILA SANTA CLARA,08210040,SP,7107,,,,,,,,,
49122668,0001,09,1,,02,20230110,00,,,20230110,8219999,,RUA,ANTONIO JOAO DE MEDEIROS,167,,ITAIM PAULISTA,08140060,SP,7107,11,93636531,,,,,VERONICABORGES2007@GMAIL.COM,,
03372715,0001,63,1,,08,20150209,73,,,19990719,4789099,,RUA,CAJURU,1067,A,BELENZINHO,03057000,SP,7107,,,,,,,,,
02961182,0001,92,1,SO SOFA,08,20190124,01,,,19981228,4789099,,RUA,JAMES ENSOR,234,,JARDIM NOVO ORIENTE,05772040,SP,7107,,,,,,,,,
48353519,0001,80,1,NEON CELL ASSISTENCIA TECNICA E ELETRONICOS,02,20221020,00,,105,20221020,4757100,"4751201,9521500,9512600,9511800",RUA,DOUTOR FELICE BUSCAGLIA,335,,CIDADE S�O MATEUS,03963080,SP,7107,11,61863300,0000,00000000,,,VMAFRA@HOTMAIL.COM,,
28445651,0001,04,1,,08,20181220,01,,,20170817,9700500,9601701,RUA,DOMINGOS DE MEIRA,15,,JARDIM MARIA DUARTE,05752490,SP,7107,11,23613086,,,,,,,
13095491,0001,43,1,,04,20181016,63,,,20110111,5611203,,RUA,CONDE DE SARZEDAS,149,LOJA  22,SE,01512000,SP,7107,11,31019302,,,,,troade.contabil@terra.com.br,,
38825657,0001,60,1,GP&R CONSULTORIA,02,20200924,00,,,20200924,7020400,,RUA,FLOR DA REDENCAO,473,,VILA JACUI,08050060,SP,7107,11,20532173,,,,,MARIAGENI.ANDRADE76@GMAIL.COM,,
44801564,0001,07,1,FERNANDO PICASSO,02,20220110,00,,,20220110,8599605,,AVENIDA,ARATAS,400,APT 108,INDIANOPOLIS,04081001,SP,7107,11,71281440,,,,,FERNANDO_PICASSO@HOTMAIL.COM,,
04231969,0001,24,1,ADEGA JF,08,20150209,73,,,20001207,4635402,,AVENIDA,CAMPANELA,1700,LT 1 QD 92,PQ. SEVILHA,08235240,SP,7107,,,,,,,,,
47895423,0001,80,1,CARLAMED,02,20220909,00,,,20220909,8219999,,RUA,CORDILHEIRA DO ARARIPE,853,,JARDIM NOEMIA,08180120,SP,7107,11,25869303,,,,,CARLAMAYARA44@HOTMAIL.COM,,
33150744,0001,41,1,L.M.O INTERMEDIACAO,08,20210511,01,,,20190326,7490104,,AVENIDA,PAULISTA,1217,LOJA  150,BELA VISTA,01311200,SP,7107,11,33119907,,,,,LEILA@GMAIL.COM,,
03507432,0001,81,1,FRIOS PRESUNTAO,08,20081231,71,,,19991111,4721103,,RUA,ITINGUCU,1983,,VILA RE,03658011,SP,7107,,,,,,,,,
39500895,0001,69,1,KOLOR JR.,08,20210202,01,,,20201021,4330404,"4321500,4330403",RUA,HERMES RIBEIRO DE FREITAS,554,CASA 3,JARDIM ELIZABETH,05793260,SP,7107,11,58418894,,,,,SANTOS.JR1990@GMAIL.COM,,
08809712,0001,68,1,ESPACO WEB & OFFICE,08,20160927,01,,,20070424,7733100,4751201,RUA,BRESSER,2828,,MOOCA,03162030,SP,7107,11,39315101,,,,,contimac@terra.com.br,,
65834459,0001,36,1,,08,20081231,71,,,19910429,8888888,,RUA,EMBIRUCU,129,,PENHA,03644000,SP,7107,,,,,,,,,
28198728,0001,99,1,FONSECA PRESTACAO DE SERVICOS,08,20180523,01,,,20170717,8219999,,RUA,SIMAO DE MIRANDA,11,,JARDIM MONICA,05861390,SP,7107,11,55117872,,,,,aleafonseca@msn.com,,
48804734,0001,50,1,GSILVA,02,20221205,00,,,20221205,6209100,,RUA,LUIZ FACCINI,98,,VILA TERESINHA,02853040,SP,7107,11,48077165,,,,,GILSONJOS@HOTMAIL.COM,,
33638808,0001,58,1,Tudo de novo,04,20220110,63,,,20190516,4712100,,RUA,DA GRANJA,99,,JARDIM CELIA (ZONA SUL),04475160,SP,7107,11,99324076,,,,,nfe@leomadeiras.com.br,,
04145993,0001,40,1,LOG.EASY,04,20201103,63,,,20001113,5250803,"4930202,5250805,7911200",RUA,FRANCISCO RODRIGUES SECKLER,588,CONJ  03,VILA TAQUARI,08230020,SP,7107,11,44761754,,,11,49643522,ADMLOGEASYLOGISTICA@GMAIL.COM,,
40164085,0001,68,1,,02,20201220,00,,,20201220,4723700,,ESTRADA,DO LAGEADO VELHO,382,,GUAIANAZES,08451000,SP,7107,11,92005522,,,,,CADASTROGOV@BOL.COM.BR,,
35926824,0001,71,1,,02,20200108,00,,,20200108,4930202,4930201,RUA,PADRE JUSTINO,610,,PARQUE REGINA,05772060,SP,7107,11,32258658,,,,,CONTATO@INTENSECONSULTORIA.COM.BR,,
36529265,0001,29,1,,04,20221129,63,,,20200303,1093701,,RUA,PARAIBUNA,454,,QUINTA DA PAINEIRA,03151120,SP,7107,11,22739920,,,,,,,
09445066,0001,60,1,,02,20190809,00,,,20080310,7490104,,RUA,FERNANDO FALCAO,1277,SALA  01,MOOCA,03180003,SP,7107,11,20662727,11,20630537,,,LEGAL@BELCONTABIL.COM.BR,,
27037604,0001,69,1,CAMILA LAU ASSESSORIA E REPRESETANCOES,08,20180724,01,,,20170206,7319003,"8599604,8211300,4773300",RUA,ARACATUBA,84,,VILA IPOJUCA,05058010,SP,7107,11,35676707,,,,,camilalau@gmail.com,,
26969549,0001,82,1,TCA GESTAO DE PROJETOS,02,20170127,00,,,20170127,8599603,6204000,RUA,OSCAR FREIRE,1431,CONJ  66                  ANDAR 6,PINHEIROS,05409010,SP,7107,41,32095554,,,,,,,
17731788,0001,09,1,CEREJA DOCES E SALGADOS,04,20220607,63,,,20130315,5611203,5611204,RUA,SOUSA NOSCHESE,143,,VILA CRUZEIRO,04726200,SP,7107,11,49450265,,,,,SANDRASANCHESOLIVEIRA@HOTMAIL.COM,,
10371762,0001,58,1,GRUPO OPPERMANN & ASSOCIADOS,04,20181016,63,,,20080918,7020400,"6619399,8291100,6619302,7490105,7810800,7830200,8599699,4399101,8111700,7490104,8030700,5811500,5812301,5813100,5819100,6319400,9511800,9001999,7319002,7319003,7319004",AVENIDA,ARATANS,200,ANDAR 16,INDIANOPOLIS,04081000,SP,7107,11,27121515,,,11,27121515,cassiooppermann@hotmail.com,,
61192571,0009,17,2,,08,20071031,02,,,19770214,4646002,,RUA,AVANHANDAVA,55,,BELA VISTA,01306900,SP,7107,,,,,,,,,
24065603,0001,30,1,ESPACO RELICARIO,02,20160127,00,,,20160127,9602502,"9602501,4789001,4781400,8599699,4772500,4773300",RUA,DIRCEU DE ALMEIDA,117,,PARQUE SAO DOMINGOS,05126110,SP,7107,11,98287577,,,,,mariah.sos@hotmail.com,,
29329879,0001,00,1,TWO BROTHERS DRINKS,04,20210226,63,,,20171228,4723700,5612100,AVENIDA,LACERDA FRANCO,527,APT   162  BRISA,CAMBUCI,01536000,SP,7107,11,35312748,11,43303355,,,NM.CONTABIL@TERRA.COM.BR,,
63099915,0001,16,1,CDE CRIACOES,08,20081231,71,,,19710506,1412601,1412603,RUA,FREI CANECA,667,SALAO 02,JD PAULISTA,01307001,SP,7107,,,,,,,,,
12674691,0001,98,1,NINA & THEO,02,20100902,00,,,20100902,6821801,6821802,RUA,MARCOS LOPES,105,APT   52,VILA NOVA CONCEICAO,04513080,SP,7107,11,20984673,,,11,36389999,angela@vnc.com.br,,
47858254,0001,09,1,VSMOTOS,02,20220906,00,,,20220906,4530703,"4541206,4541207,4530704",AVENIDA,ANTONELO DA MESSINA,10,,SITIO DO PIQUERI,02318000,SP,7107,11,59530723,,,,,VAGUININHOOLIVEIRA7@GMQIL.COM.BR,,
29744778,0549,55,2,,02,20050924,00,,,19900703,9491000,,AVENIDA,FIORAVANTE ZAMPOL,75,87,JD. ANGELA,03986240,SP,7107,,,,,,,,,
44776659,0001,00,1,MEI MEI,08,20221231,75,,,20220107,4722901,,AVENIDA,GUARAPIRANGA,456,,PARQUE ALVES DE LIMA,04902015,SP,7107,11,71892666,,,,,REISMACEDO95@GMAIL.COM,,
65819419,0002,04,2,,08,19971027,01,,,19911030,4729601,,RUA,MELO ALVES,651,,CERQUEIRA CESAR,01417010,SP,7107,,,,,,,,,
01847930,0001,48,1,,04,20181010,63,,,19970225,6491300,,RUA,JOAQUIM EUGENIO DE LIMA,696,5 AND,BELA VISTA,01403000,SP,7107,,,,,,,,,
29500944,0001,00,1,SALUTE FAST FIT,02,20180122,00,,,20180122,5620104,4789099,RUA,F,150,,JARDIM VITORIA REGIA (ZONA NORTE),02859190,SP,7107,11,91867363,,,,,MAZIERI.ELAINE@YAHOO.COM.BR,,
45389762,0001,60,1,,02,20220221,00,,,20220221,4721102,"4721103,4729602,5611201,5611203",RUA,PANTENO,362,,JARDIM SANTA FE (ZONA SUL),04859020,SP,7107,11,30214911,,,,,FABIO.SANTOS@GMAIL.COM,,
12218543,0001,69,1,,03,20150126,21,,,20100614,5611201,,RUA,HARMONIA,354,,SUMAREZINHO,05435000,SP,7107,11,41211201,,,,,legalizacao@nogueiraneves.com.br,,
34951268,0001,20,1,SHARK'S TRIP,08,20191027,01,,,20190922,7911200,"7420004,7912100,4929902,7420001",AVENIDA,INTERLAGOS,871,BLOCO 3;APT 27,JARDIM UMUARAMA,04661100,SP,7107,11,82866221,,,,,leandersonabrami@hotmail.com,,
45446282,0001,93,1,YGOR CASTRO,02,20220224,00,,,20220224,5229099,,RUA,AQUILES JOVANE,45,APT 13,JARDIM CELESTE,04195150,SP,7107,11,62944721,,,,,YGORJCASTRO97@OUTLOOK.COM,,
62151360,0001,41,1,,08,20081231,71,,,19680627,4781400,,RUA,COM ABDO SCHAHIN,144,7 AND S 705,CENTRO,08210040,SP,7107,,,,,,,,,
08318722,0001,09,1,SKINAO,02,20060922,00,,,20060922,4723700,,AVENIDA,BENTO GUELFI,2586,,JARDIM DA LARANJEIRA,08381001,SP,7107,11,31057282,11,31042943,11,31016973,CETEC@TERRA.COM.BR,,
31044149,0001,04,1,,02,20180727,00,,,20180727,7319003,"4618499,6319400,7490104,8211300",RUA,IEPE,465,APT   22,VILA ANHANGUERA,04673150,SP,7107,11,86163331,,,,,FELIPEARZ@GMAIL.COM,,
49769738,0001,07,1,JACKSON CARGA E DESCARGA,02,20230301,00,,,20230301,4930204,,RUA,GUILHERME MAW,93,CONJ,LUZ,01105040,SP,7107,11,48749804,,,,,FABIOSILVIODONASCIMENTO@GMAIL.COM,,
43200685,0001,22,1,DNA DESIGN,02,20210819,00,,,20210819,6204000,"7020400,7410202,8211300",RUA,ITAJARA,67,APT   292                 BLOCO B,VILA ANDRADE,05717250,SP,7107,11,20628848,,,,,GILBERTO.COLOMBO@GCCONTABILIDADE.COM.BR,,
38285065,0001,01,1,ANIMALS PET SHOP,02,20200831,00,,,20200831,4789099,"4771704,9609208",AVENIDA,GAL ATALIBA LEONEL,3111,ANEXO 3113 A,PARADA INGLESA,02242001,SP,7107,11,98327710,,,,,MAFIBA76@YAHOO.COM,,
34002381,0001,60,1,YogAna,02,20220818,00,,,20190624,8599699,8592999,ALAMEDA,DOS GUATAS,769,,SAUDE,04053042,SP,7107,11,92489301,,,,,ana-alencar1@hotmail.com,,
44053335,0001,43,1,,02,20211028,00,,,20211028,4930201,,RUA,DA LEI,177,,VILA RUI BARBOSA,03734150,SP,7107,11,26844425,,,,,JPDSCORRETOR@GMAIL.COM,,
11516496,0001,77,1,,02,20220524,00,,,20100115,9602502,,RUA,PROFESSOR LEONCIO CORREIA,15B,,CANGAIBA,03720190,SP,7107,11,99999999,,,11,27815198,WILLIAM.BR@HOTMAIL.COM,,
14030577,0001,50,1,,08,20161231,75,,,20110729,4756300,"7319002,4762800,4752100,4781400",RUA,DA MOOCA,2441,,MOOCA,03103003,SP,7107,11,26941818,,,,,almeidadiscos@hotmail.com,,
18930336,0001,19,1,CJR EMPREITEIRA,04,20181004,63,,,20130920,4399103,"4330499,4120400",RUA,DO CORREGO,24,,JARDIM ANGELA (ZONA SUL),04966000,SP,7107,11,64325055,,,,,JRLONGO@UOL.COM.BR,,
20201191,0001,67,1,,08,20180201,67,,,20140507,4321500,4742300,RUA,ANTIPODAS,31,CASA 04,PARQUE BOLOGNE,04941060,SP,7107,11,64959973,,,,,,,
26466443,0001,66,1,1000 ROTAS EXPRESS,04,20210312,63,,,20161101,5320202,"4930201,4930204,5320201",RUA,CAUABURI,24,LETRA A,JARDIM UMARIZAL,05756260,SP,7107,11,22286015,,,,,wesleymilrotas@outlook.com,,
38385702,0001,03,1,THAINA CARDOSO MIRANDA SANTOS,08,20210820,01,,,20200909,7319002,,RUA,CRISTOVAO VAZ,96,APT 51;BLOCO A,JARDIM SAO PAULO(ZONA NORTE),02041070,SP,7107,11,52490809,,,,,THAINACARDOSOM@OUTLOOK.COM,,
57212243,0001,00,1,,02,20051103,00,,,19870320,2550101,3050400,RUA,CEL DIOGO,1163,,CAMBUCI,01545001,SP,7107,,,,,,,,,
28977456,0001,25,1,MGM PREVENCAO DE INCENDIO E SEGURANCA DO TRABALHO,02,20171031,00,,,20171031,7112000,"4299599,4322303,4789099,7119704,7120100,7490104,7490199,8219999,8660700",RUA,AUGUSTO PERRONI,411,,CONJUNTO RESIDENCIAL BUTANTA,05539020,SP,7107,11,82451201,,,,,ENG.MONTERO@GMAIL.COM,,
46488553,0001,36,1,MARIANA AMARAL DALTO,02,20220522,00,,,20220522,7319099,,RUA,ATUAI,369,APT 25,VILA ESPERANCA,03646000,SP,7107,27,32162899,,,,,MARIANADALTOO@GMAIL.COM,,
10257420,0001,01,1,,04,20210226,63,,,20080220,5611204,,AVENIDA,EUCLIDES,605,,VILA FACHINI,04326080,SP,7107,11,55883526,,,,,mauro.souza@coats.com,,
45099101,0001,08,1,LETICIA MARIA NUNES,02,20220201,00,,105,20220201,8541400,,RUA,PDE LEBRET,801,APT   305,JARDIM LEONOR,05653160,SP,7107,11,99552177,0000,00000000,,,LETICIA.MA.ON@GMAIL.COM,,
43348543,0001,07,1,ANA LUCIA MARTINS GALLEGO MARTINS,08,20220425,01,,,20210831,8219999,,RUA,NILZA MEDEIROS MARTINS,279,APT 12,JARDIM COLOMBO,05628010,SP,7107,11,99178447,,,,,ANALUCIAGMARTINS@GMAIL.COM,,
14783587,0001,67,1,,04,20210305,63,,,20111220,3811400,,RUA,PADRE MARIANO RINALDI,150,QUADRA B,VILA MISSIONARIA,04430230,SP,7107,11,56136512,,,,,contabilidade.c@bol.com.br,,
33267227,0001,57,1,JONATHAN GALDINO,08,20190422,01,,,20190405,4923001,,RUA,ELITA,112,CONJ Ap 84,VILA JACUI,08060130,SP,7107,11,32947012,,,,,ojowgaldino1995@gmail.com,,
20570342,0001,54,1,,08,20141231,01,,,20140706,9492800,,RUA,LUIZ GONZAGA DA GAMA FILHO,23,,CASA VERDE,2539040,SP,7107,0,0,,,11,39652332,drikalossani@hotmail.com,,
61191334,0001,84,1,,08,19970531,01,,,19890815,8888888,,RUA,TIETE,101,,ITAIM PAULISTA,08180410,SP,7107,,,,,,,,,
58781048,0001,64,1,,08,19880901,01,,,19880420,8888888,,AVENIDA,PERI RONCHETTI,108,,JARDIM PERI,02633000,SP,7107,,,,,,,,,
13337504,0001,43,1,,08,20180201,67,,,20110304,4321500,,RUA,BERTIOGA,515,CONJ 37,CHACARA INGLESA,04141100,SP,7107,11,78888624,,,,,eviebig@gmail.com,,
53801387,0001,41,1,,08,20150209,73,,,19840919,4711301,,RUA,EDMUNDO ANDRE BONOTTI,14,,JD SATELITE,04815220,SP,7107,,,,,,,,,
13492284,0001,22,1,KVA - GERADORES,02,20110318,00,,,20110318,7739099,"4754703,3329599,3313901",RUA,CICANTA,12,,JARDIM UMARIZAL,05756300,SP,7107,11,37513568,,,,,HGN_ASS.CONTABIL@UOL.COM.BR,,
20705516,0001,49,1,JULLIKA CAMISETAS,02,20211001,00,,,20140724,1340599,,RUA,FRANCISCO DE ALVARENGA,313,,JARDIM MIRIAM,04417260,SP,7107,11,56230018,,,,,mgscarvalho@hotmail.com,,
37043360,0001,80,1,,04,20220209,63,,,20200430,4781400,"4752100,4751201,4762800,4772500,4782201",RUA,BARAO DE DUPRAT,225,BOX 77,CENTRO,01023001,SP,7107,11,25547365,,,,,,,
10831737,0001,00,1,,08,20191015,01,,,20090416,0162899,,RUA,JOSE COLAGROSSI,203,,JARDIM LEONOR,05658040,SP,7107,11,32594036,11,32594036,11,32594036,rosemeire@renelli.com.br,,
46563750,0001,72,1,PAULO&PAULA,02,20220527,00,,,20220527,7319002,,RUA,SERGIO HINGST,25,APT 11,JARDIM NELIA IV,08142331,SP,7107,11,49362305,,,,,SACREDIT123@GMAIL.COM,,
38002494,0001,16,1,ALPA ODONTOLOGIA ESTETICA,02,20200806,00,,,20200806,8630504,,AVENIDA,JABAQUARA,2819,CONJ  27                  EDIF  COLUMBIA OFF CENTER,MIRANDOPOLIS,04045004,SP,7107,11,49964770,,,,,EDY.SERVICOSCONTABEIS@GMAIL.COM,,
32084306,0001,60,1,ICP SERVICOS DE TECNOLOGIA,02,20181123,00,,,20181123,6209100,"6201501,6202300,6203100,6204000,6311900,7739099,9511800",RUA,JOAO BATISTA NOGUEIRA,6,,VILA NANCY,08440070,SP,7107,11,79550735,,,,,CASSIODESOUSA07@GMAIL.COM,,
26877490,0001,00,1,MARTELAO CONSTRUCOES,04,20210312,63,,,20170116,4330402,1622699,RUA,DAS PALMAS,22,CASA A,CONJUNTO HABITACIONAL SANTA ETELVINA II,08485560,SP,7107,11,57928028,,,,,faustinofrancisco@gmail.com,,
27835421,0001,99,1,LAB CONSUMER,08,20190908,01,,,20170528,5819100,,RUA,SARGENTO NOEL DE CAMARGO,410,,JARDIM IMPERADOR (ZONA LESTE),03937000,SP,7107,11,27244352,,,,,bccsousa@gmail.com,,
32400540,0001,59,1,FESTA VEG,08,20190710,01,,,20190109,1096100,"1099605,1732000,4789099,8599604,1065101,1032599,5620104,5620101,4721102,4723700,5011401,4729699,1095300,5099801,1091102",RUA,GUANAS,439,CASA 1,VILA SONIA,05627000,SP,7107,11,37424445,,,,,cassianomiyamoto@gmail.com,,
64492952,0006,67,2,,08,20051207,01,,,19970417,4763602,,AVENIDA,PROF. FRANCISCO MORATO,2718,LJ 079,BUTANTA,05512300,SP,7107,,,,,,,,,
11795086,0001,02,1,,02,20100330,00,,,20100330,4789005,5211799,RUA,ALMIRANTE PEREIRA GUIMARAES,369,SALA  03,PACAEMBU,01250001,SP,7107,11,31336700,11,31336701,11,31336756,sidney@cbandeirantes.com.br,,
02762206,0001,84,1,BFB V,08,20000530,01,,,19980923,6470101,,PRACA,ALFREDO EGYDIO DE SOUZA ARANHA,100,TORRE ITAU SA,PARQUE JABAQUARA,04344902,SP,7107,011,2388000,,,,,,,
47210761,0001,31,1,ATELIE DELICIAS DA LU,02,20220719,00,,,20220719,1091102,5620104,RUA,THOMAS LINLEY,15,,JARDIM ITAPURA,04433160,SP,7107,11,80567303,,,,,MARCINHALSANTOS@HOTMAIL.COM,,
49128398,0001,35,1,TBM DELIVERY,02,20230110,00,,,20230110,5620104,,AVENIDA,ROQUE PETRONI JUNIOR,475,CASA 483;ANEXO COZINHA 3,JARDIM DAS ACACIAS,04707000,SP,7107,11,44681802,,,,,MARCOS@THEBURGERMAP.COM.BR,,
04941391,0001,08,1,MORADA DO SABOR,08,20150209,73,,,20020305,5611201,,RUA,JOAO CAETANO,197,,MOOCA,03162050,SP,7107,11,66949861,,,,,,,
56089790,0031,01,2,INSTITUTO DE PESQUISAS AMBIENTAIS,02,20210617,00,,,20210617,8411600,"7210000,7490199",AVENIDA,MIGUEL ESTEFNO,3687,,SAUDE,04301012,SP,7107,11,31333000,,,,,SIMA.CNPJ@SP.GOV.BR,,
31041030,0001,70,1,NG TRANSPORTES E VIAGENS ME,04,20220209,63,,,20180726,5212500,"4930201,4930202,4930204,4929901",RUA,ALMERIA,787,BLOCO 2,VILA GRANADA,03654000,SP,7107,11,26816359,,,,,iara.macontabilidade@gmail.com,,
14359930,0001,40,1,GUIA MIX,04,20220607,63,,,20110208,4744099,,AVENIDA,CORONEL SEZEFREDO FAGUNDES,4555,,TUCURUVI,02306003,SP,7107,11,47838885,,,,,CONTATO.CONTABILIDADE001@HOTMAIL.COM,,
51718690,0001,50,1,,08,20081231,71,,,19790919,4711301,,RUA,14,1,,JD VERONIA,08473140,SP,7107,,,,,,,,,
26275036,0001,71,1,JESSICA CARVALHU,08,20201215,01,,,20161001,7319003,,ALAMEDA,IRAE,634,,INDIANOPOLIS,04075000,SP,7107,19,32333903,,,,,JECOSTA184@GMAIL.COM,,
04539828,0001,73,1,,04,20181016,63,,,20010618,4321500,"4322301,4330404,4330402",RUA,TAPARI,12 A,CASA 2,VILA ESPERANCA,03651060,SP,7107,11,43245981,,,011,69588182,SAO24046960@TERRA.COM.BR,,
17207683,0001,55,1,,08,20130503,01,,,20121105,4721103,,AVENIDA,REGENTE FEIJO,1132,,VILA REGENTE FEIJO,03342000,SP,7107,11,27828011,11,27828011,11,27828011,ocroma@ig.com.br,,
